hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H002,Platelets pheresis path redu,9536,APC,,,,,facility,outpatient,,,,,,UnitedHealthCare,Non-Options All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",2761.7,other,993.82,3709.88,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Aetna,Bundled Rate PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",636.95,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Aetna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",593.90,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Aetna,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",42.97,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Aetna,PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",671.76,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Amerigroup - DC,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",391.35,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,AmeriHealth Caritas - DC,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",378.60,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Assured Partners,Bundled Rate All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",83.45,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,BCBS,CareFirst HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",97.02,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,BCBS,CareFirst PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",106,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Cigna,HMO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",110,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Cigna,PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",110,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,First Health/Coventry,First Health PPO,,90,,150.3,percent of total billed charges,42.97,1416.35,
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Geisinger,PPO,,80,,111.26,percent of total billed charges,42.97,1416.35,
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Humana,Choice Care PPO,,70,,134.7,percent of total billed charges,42.97,1416.35,
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Johns Hopkins Health Plans,EHP PPO,,66,,103.55,percent of total billed charges,42.97,1416.35,
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Johns Hopkins Health Plans,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",141.43,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Johns Hopkins Health Plans,USFHP Bundled Rate Government,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",751.41,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Johns Hopkins Health Plans,USFHP Government,,70,,97.36,percent of total billed charges,42.97,1416.35,
H002,Non-OPPS Clinic Services,N700,APC,,,,,facility,outpatient,,,,,,Kaiser,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",449.55,other,42.97,1416.35,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
