hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Elect Choice Open Access,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14546.47,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Innovation Health,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",39600.23,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Meritain Health,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",22039.88,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Health Network Only,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",12302.06,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna World Bank Employees,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",14111.2,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Managed Choice Open Access,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",20042.72,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna,Aetna Choice Pos I And Ii,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",25401.91,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna Med Adv,Aetna Medicare Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",23173.58,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Aetna Med Adv,Aetna Medicare Hmo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7269.81,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Amerihealth,Amerihealth Dc Healthy Families Mco,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",15407.71,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Basic Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",33970.04,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Fep,Blue Cr/Sh Fep Standard Ppo,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",19478.09,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Nasco,Blue Cr/Sh National Acct,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",28312.19,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Ppo Other,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",21621.32,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Blue Cr/Sh Out-Of-State,Bcbs Out-Of-State Hmo Pos,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",28861.18,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H004,Level 3 Electrophysiologic Procedures,5213,APC,,,,,facility,outpatient,,,,,,Carefirst Admin,Carefirst Administrators,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",34382.09,other,7269.81,39600.23,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
